"gene_id","accession"
"8065","NM_003478"
"8065","NP_003469"
"8073","NM_001195100"
"8073","NM_001195101"
"8073","NM_003479"
"8073","NM_080391"
"8073","NM_080392"
"8073","NP_001182029"
"8073","NP_001182030"
"8073","NP_536316"
"8074","NM_020638"
"8074","NP_065689"
"8076","NM_003480"
"8076","NP_003471"
"8078","NM_001098536"
"8078","NM_003481"
"8078","NP_001092006"
"8078","NP_003472"
"8079","NM_005439"
"8079","NP_005430"
"8079","NR_026581"
"8082","NM_001135823"
"8082","NM_005086"
"8082","NP_001129295"
"8082","NP_005077"
"8085","NM_003482"
"8085","NP_003473"
"8086","NM_001173466"
"8086","NM_015665"
"8086","NP_001166937"
"8086","NP_056480"
"8087","NM_001013438"
"8087","NM_001013439"
"8087","NM_005087"
"8087","NP_001013456"
"8087","NP_001013457"
"8087","NP_005078"
"8089","NM_006530"
"8089","NP_006521"
"8091","NM_001015886"
"8091","NM_003483"
"8091","NM_003484"
"8091","NP_003474"
"8091","NP_003475"
"8092","NM_006982"
"8092","NP_008913"
"8099","NM_001270433"
"8099","NM_001270434"
"8099","NM_004642"
"8099","NP_001257362"
"8099","NP_001257363"
"8099","NP_004633"
"8099","NR_073007"
"8099","NR_073008"
"8100","NM_006531"
"8100","NM_175605"
"8100","NP_006522"
"8100","NP_783195"
"8106","NM_004643"
"8106","NP_004634"
"8110","NM_012074"
"8110","NP_036206"
"8111","NM_001177676"
"8111","NM_003485"
"8111","NP_001171147"
"8111","NP_003476"
"8115","NM_001098725"
"8115","NM_021966"
"8115","NP_001092195"
"8115","NP_068801"
"8115","NR_049726"
"8120","NM_004644"
"8120","NP_004635"
"8123","NR_022008"
"8125","NM_006305"
"8125","NP_006296"
"8128","NM_006011"
"8128","NP_006002"
"8131","NM_001039476"
"8131","NM_001077350"
"8131","NM_001243247"
"8131","NM_001243248"
"8131","NM_001243249"
"8131","NM_012075"
"8131","NP_001034565"
"8131","NP_001070818"
"8131","NP_001230176"
"8131","NP_001230177"
"8131","NP_001230178"
"8139","NM_022041"
"8139","NP_071324"
"8140","NM_003486"
"8140","NP_003477"
"8148","NM_003487"
"8148","NM_139215"
"8148","NP_003478"
"8148","NP_631961"
"8153","NM_005440"
"8153","NP_005431"
"8161","NM_004645"
"8161","NP_004636"
"8165","NM_001242902"
"8165","NM_001242903"
"8165","NM_003488"
"8165","NM_139275"
"8165","NP_001229831"
"8165","NP_001229832"
"8165","NP_003479"
"8170","NM_001242692"
"8170","NM_007163"
"8170","NP_001229621"
"8170","NP_009094"
"8174","NM_130760"
"8174","NM_130762"
"8174","NP_570116"
"8174","NP_570118"
"8175","NM_007165"
"8175","NP_009096"
"8178","NM_006532"
"8178","NP_006523"
"8187","NM_001099282"
"8187","NM_001099283"
"8187","NM_001099284"
"8187","NM_005674"
"8187","NP_001092752"
"8187","NP_001092753"
"8187","NP_001092754"
"8187","NP_005665"
"8189","NM_004819"
"8189","NP_004810"
"8190","NM_001202553"
"8190","NM_006533"
"8190","NP_001189482"
"8190","NP_006524"
"8192","NM_006012"
"8192","NP_006003"
"8193","NM_001135155"
"8193","NM_001135156"
"8193","NM_004647"
"8193","NP_001128627"
"8193","NP_001128628"
"8193","NP_004638"
"8195","NM_018848"
"8195","NM_170784"
"8195","NP_061336"
"8195","NP_740754"
"8195","NR_072977"
"8200","NM_000557"
"8200","NP_000548"
"8202","NM_001174087"
"8202","NM_001174088"
"8202","NM_006534"
"8202","NM_181659"
"8202","NP_001167558"
"8202","NP_001167559"
"8202","NP_006525"
"8202","NP_858045"
"8204","NM_003489"
"8204","NP_003480"
"8208","NM_005441"
"8208","NP_005432"
"8209","NM_004649"
"8209","NM_198155"
"8209","NP_004640"
"8209","NP_937798"
"8214","NM_005675"
"8214","NP_005666"
"8216","NM_006767"
"8216","NP_006758"
"8218","NM_001835"
"8218","NM_007098"
"8218","NP_001826"
"8218","NP_009029"
"8220","NM_022719"
"8220","NP_073210"
"8224","NM_001135774"
"8224","NM_003490"
"8224","NM_133632"
"8224","NM_133633"
"8224","NP_001129246"
"8224","NP_003481"
"8224","NP_598344"
"8225","NM_012227"
"8225","NP_036359"
"8226","NM_001135565"
"8226","NM_001178135"
"8226","NM_001178136"
"8226","NM_012080"
"8226","NP_001129037"
"8226","NP_001171606"
"8226","NP_001171607"
"8226","NP_036212"
"8227","NM_005088"
"8227","NP_005079"
"8227","NR_027383"
"8228","NM_001142389"
"8228","NM_001172672"
"8228","NM_004650"
"8228","NP_001135861"
"8228","NP_001166143"
"8228","NP_004641"
"8233","NM_005089"
"8233","NP_005080"
"8237","NM_004651"
"8237","NP_004642"
"8239","NM_001039590"
"8239","NM_001039591"
"8239","NM_004652"
"8239","NM_021906"
"8239","NP_001034679"
"8239","NP_001034680"
"8241","NM_001204466"
"8241","NM_001204467"
"8241","NM_001204468"
"8241","NM_005676"
"8241","NM_152856"
"8241","NP_001191395"
"8241","NP_001191396"
"8241","NP_001191397"
"8241","NP_005667"
"8241","NP_690595"
"8242","NM_001146702"
"8242","NM_004187"
"8242","NP_001140174"
"8242","NP_004178"
"8243","NM_006306"
"8243","NP_006297"
"8260","NM_001256119"
"8260","NM_001256120"
"8260","NM_003491"
"8260","NP_001243048"
"8260","NP_001243049"
"8260","NP_003482"
"8263","NM_012151"
"8263","NP_036283"
"8266","NM_014235"
"8266","NP_055050"
"8269","NM_003492"
"8269","NP_003483"
"8270","NM_006014"
"8270","NP_006005"
"8273","NM_001142391"
"8273","NM_001142392"
"8273","NM_019848"
"8273","NP_001135863"
"8273","NP_001135864"
"8273","NP_062822"
"8277","NM_001145933"
"8277","NM_001145934"
"8277","NM_012253"
"8277","NP_001139405"
"8277","NP_001139406"
"8277","NP_036385"
"8284","NM_001146705"
"8284","NM_001146706"
"8284","NM_004653"
"8284","NP_001140177"
"8284","NP_001140178"
"8284","NP_004644"
"8287","NM_004654"
"8287","NP_004645"
"8288","NM_000502"
"8288","NP_000493"
"8289","NM_006015"
"8289","NM_018450"
"8289","NM_139135"
"8289","NP_006006"
"8289","NP_624361"
"8290","NM_003493"
"8290","NP_003484"
"8291","NM_001130455"
"8291","NM_001130976"
"8291","NM_001130977"
"8291","NM_001130978"
"8291","NM_001130979"
"8291","NM_001130980"
"8291","NM_001130981"
"8291","NM_001130982"
"8291","NM_001130983"
"8291","NM_001130984"
"8291","NM_001130985"
"8291","NM_001130986"
"8291","NM_001130987"
"8291","NM_003494"
"8291","NP_001123927"
"8291","NP_001124448"
"8291","NP_001124449"
"8291","NP_001124450"
"8291","NP_001124451"
"8291","NP_001124452"
"8291","NP_001124453"
"8291","NP_001124454"
"8291","NP_001124455"
"8291","NP_001124456"
"8291","NP_001124457"
"8291","NP_001124458"
"8291","NP_001124459"
"8291","NP_003485"
"8292","NM_005677"
"8292","NM_080538"
"8292","NM_080539"
"8292","NM_080540"
"8292","NM_080541"
"8292","NM_080542"
"8292","NM_080543"
"8292","NM_080544"
"8292","NP_005668"
"8292","NP_536799"
"8292","NP_536800"
"8293","NM_021967"
"8293","NM_022968"
"8293","NP_068802"
"8293","NP_075257"
"8294","NM_003495"
"8294","NP_003486"
"8295","NM_001244580"
"8295","NM_003496"
"8295","NP_001231509"
"8295","NP_003487"
"8301","NM_001008660"
"8301","NM_001206946"
"8301","NM_001206947"
"8301","NM_007166"
"8301","NP_001008660"
"8301","NP_001193875"
"8301","NP_001193876"
"8301","NP_009097"
"8302","NM_013431"
"8302","NP_038459"
"8303","NM_003498"
"8303","NP_003489"
"8309","NM_003500"
"8309","NP_003491"
"8310","NM_001101667"
"8310","NM_003501"
"8310","NP_001095137"
"8310","NP_003492"
"8312","NM_003502"
"8312","NM_181050"
"8312","NP_003493"
"8312","NP_851393"
"8313","NM_004655"
"8313","NP_004646"
"8314","NM_004656"
"8314","NP_004647"
"8315","NM_006768"
"8315","NP_006759"
"8317","NM_001134419"
"8317","NM_001134420"
"8317","NM_003503"
"8317","NP_001127891"
"8317","NP_001127892"
"8317","NP_003494"
"8318","NM_001178010"
"8318","NM_001178011"
"8318","NM_003504"
"8318","NP_001171481"
"8318","NP_001171482"
"8318","NP_003495"
"8320","NM_005442"
"8320","NP_005433"
"8321","NM_003505"
"8321","NP_003496"
"8322","NM_012193"
"8322","NP_036325"
"8323","NM_001164615"
"8323","NM_001164616"
"8323","NM_003506"
"8323","NP_001158087"
"8323","NP_001158088"
"8323","NP_003497"
"8324","NM_003507"
"8324","NP_003498"
"8325","NM_031866"
"8325","NP_114072"
"8326","NM_003508"
"8326","NP_003499"
"8327","NR_002723"
"8328","NM_001135031"
"8328","NM_004188"
"8328","NP_001128503"
"8328","NP_004179"
"8329","NM_003509"
"8329","NP_003500"
"8330","NM_003510"
"8330","NP_003501"
"8331","NM_021066"
"8331","NP_066544"
"8332","NM_003511"
"8332","NP_003502"
"8334","NM_003512"
"8334","NP_003503"
"8335","NM_003513"
"8335","NP_003504"
"8336","NM_003514"
"8336","NP_003505"
"8337","NM_003516"
"8337","NP_003507"
"8338","NM_003517"
"8338","NP_003508"
"8339","NM_003518"
"8339","NP_003509"
"8340","NM_003519"
"8340","NP_003510"
"8341","NM_003520"
"8341","NP_003511"
"8342","NM_003521"
"8342","NP_003512"
"8343","NM_003522"
"8343","NP_003513"
"8344","NM_003523"
"8344","NP_003514"
"8345","NM_003524"
"8345","NP_003515"
"8346","NM_003525"
"8346","NP_003516"
"8347","NM_003526"
"8347","NP_003517"
"8348","NM_003527"
"8348","NP_003518"
"8349","NM_003528"
"8349","NP_003519"
"8350","NM_003529"
"8350","NP_003520"
"8351","NM_003530"
"8351","NP_003521"
"8352","NM_003531"
"8352","NP_003522"
"8353","NM_003532"
"8353","NP_003523"
"8354","NM_003533"
"8354","NP_003524"
"8355","NM_003534"
"8355","NP_003525"
"8356","NM_003535"
"8356","NP_003526"
"8357","NM_003536"
"8357","NP_003527"
"8358","NM_003537"
"8358","NP_003528"
"8359","NM_003538"
"8359","NP_003529"
"8360","NM_003539"
"8360","NP_003530"
"8361","NM_003540"
"8361","NP_003531"
"8362","NM_003541"
"8362","NP_003532"
"8363","NM_021968"
"8363","NP_068803"
"8364","NM_003542"
"8364","NP_003533"
"8365","NM_003543"
"8365","NP_003534"
"8366","NM_003544"
"8366","NP_003535"
"8367","NM_003545"
"8367","NP_003536"
"8368","NM_003546"
"8368","NP_003537"
"8369","NM_003547"
"8369","NP_003538"
"8370","NM_003548"
"8370","NP_003539"
"8372","NM_001200029"
"8372","NM_001200030"
"8372","NM_001200031"
"8372","NM_001200032"
"8372","NM_003549"
"8372","NP_001186958"
"8372","NP_001186959"
"8372","NP_001186960"
"8372","NP_001186961"
"8372","NP_003540"
"8379","NM_001013836"
"8379","NM_001013837"
"8379","NM_003550"
"8379","NP_001013858"
"8379","NP_001013859"
"8379","NP_003541"
"8382","NM_003551"
"8382","NP_003542"
"8383","NM_014565"
"8383","NP_055380"
"8386","NM_014566"
"8386","NP_055381"
"8387","NM_003553"
"8387","NP_003544"
"8388","NM_003554"
"8388","NP_003545"
"8390","NM_003555"
"8390","NP_003546"
"8392","NM_012373"
"8392","NP_036505"
"8394","NM_001135636"
"8394","NM_001135637"
"8394","NM_001135638"
"8394","NM_003557"
"8394","NP_001129108"
"8394","NP_001129109"
"8394","NP_001129110"
"8394","NP_003548"
"8395","NM_001031687"
"8395","NM_003558"
"8395","NP_003549"
"8396","NM_003559"
"8396","NM_138687"
"8396","NP_003550"
"8398","NM_001004426"
"8398","NM_001199562"
"8398","NM_003560"
"8398","NP_001004426"
"8398","NP_001186491"
"8398","NP_003551"
"8399","NM_003561"
"8399","NP_003552"
"8402","NM_001165417"
"8402","NM_001165418"
"8402","NM_003562"
"8402","NP_001158889"
"8402","NP_001158890"
"8402","NP_003553"
"8403","NM_004189"
"8403","NP_004180"
"8404","NM_001128310"
"8404","NM_004684"
"8404","NP_001121782"
"8404","NP_004675"
"8405","NM_001007226"
"8405","NM_001007227"
"8405","NM_001007228"
"8405","NM_001007229"
"8405","NM_001007230"
"8405","NM_003563"
"8405","NP_001007227"
"8405","NP_001007228"
"8405","NP_001007229"
"8405","NP_001007230"
"8405","NP_001007231"
"8405","NP_003554"
"8406","NM_001170750"
"8406","NM_001170751"
"8406","NM_001170752"
"8406","NM_006307"
"8406","NP_001164221"
"8406","NP_001164222"
"8406","NP_001164223"
"8406","NP_006298"
"8407","NM_003564"
"8407","NP_003555"
"8408","NM_003565"
"8408","NP_003556"
"8409","NM_004182"
"8409","NM_153477"
"8409","NP_004173"
"8409","NP_705582"
"8409","NR_045559"
"8409","NR_045560"
"8411","NM_003566"
"8411","NP_003557"
"8412","NM_001261408"
"8412","NM_001261409"
"8412","NM_001261410"
"8412","NM_003567"
"8412","NP_001248337"
"8412","NP_001248338"
"8412","NP_001248339"
"8412","NP_003558"
"8416","NM_003568"
"8416","NP_003559"
"8417","NM_003569"
"8417","NP_003560"
"8418","NR_002174"
"8418","NR_027626"
"8419","NM_003571"
"8419","NP_003562"
"8420","NR_002909"
"8420","NR_036473"
"8424","NM_003986"
"8424","NP_003977"
"8425","NM_001042544"
"8425","NM_001042545"
"8425","NM_003573"
"8425","NP_001036009"
"8425","NP_001036010"
"8425","NP_003564"
"8427","NM_003575"
"8427","NP_003566"
"8428","NM_001032296"
"8428","NM_003576"
"8428","NP_001027467"
"8428","NP_003567"
"8431","NM_021969"
"8431","NP_068804"
"8433","NM_003577"
"8433","NP_003568"
"8434","NM_021111"
"8434","NP_066934"
"8435","NM_003578"
"8435","NP_003569"
"8436","NM_004657"
"8436","NP_004648"
"8437","NM_001193520"
"8437","NM_001193521"
"8437","NM_004658"
"8437","NP_001180449"
"8437","NP_001180450"
"8437","NP_004649"
"8438","NM_001142548"
"8438","NM_003579"
"8438","NP_001136020"
"8438","NP_003570"
"8439","NM_001144772"
"8439","NM_003580"
"8439","NP_001138244"
"8439","NP_003571"
"8440","NM_001004720"
"8440","NM_001004722"
"8440","NM_003581"
"8440","NP_001004720"
"8440","NP_001004722"
"8440","NP_003572"
"8443","NM_014236"
"8443","NP_055051"
"8444","NM_001004023"
"8444","NM_003582"
"8444","NP_001004023"
"8444","NP_003573"
"8445","NM_003583"
"8445","NM_006482"
"8445","NP_003574"
"8445","NP_006473"
"8446","NM_003584"
"8446","NP_003575"
"8447","NM_003585"
"8447","NP_003576"
"8448","NM_003586"
"8448","NP_003577"
"8449","NM_001164239"
"8449","NM_003587"
"8449","NP_001157711"
"8449","NP_003578"
"8450","NM_001079872"
"8450","NM_003588"
"8450","NP_001073341"
"8450","NP_003579"
"8451","NM_001008895"
"8451","NM_003589"
"8451","NP_001008895"
"8451","NP_003580"
"8452","NM_001257197"
"8452","NM_001257198"
"8452","NM_003590"
"8452","NP_001244126"
"8452","NP_001244127"
"8452","NP_003581"
"8453","NM_001198777"
"8453","NM_001198778"
"8453","NM_001198779"
"8453","NM_003591"
"8453","NP_001185706"
"8453","NP_001185707"
"8453","NP_001185708"
"8453","NP_003582"
"8454","NM_003592"
"8454","NP_003583"
"8455","NM_001207047"
"8455","NM_012070"
"8455","NM_139321"
"8455","NM_139322"
"8455","NP_001193976"
"8455","NP_647537"
"8455","NP_647538"
"8456","NM_003593"
"8456","NP_003584"
"8458","NM_003594"
"8458","NP_003585"
"8459","NM_001008566"
"8459","NM_003595"
"8459","NP_001008566"
"8459","NP_003586"
"8460","NM_003596"
"8460","NP_003587"
"8462","NM_001177716"
"8462","NM_001177718"
"8462","NM_003597"
"8462","NP_001171187"
"8462","NP_001171189"
"8462","NP_003588"
"8463","NM_001256658"
"8463","NM_001256659"
"8463","NM_001256660"
"8463","NM_001256661"
"8463","NM_001256662"
"8463","NM_003598"
"8463","NP_001243587"
"8463","NP_001243588"
"8463","NP_001243589"
"8463","NP_001243590"
"8463","NP_001243591"
"8463","NP_003589"
"8464","NM_001261823"
"8464","NM_003599"
"8464","NM_181356"
"8464","NP_001248752"
"8464","NP_003590"
"8464","NP_852001"
"8467","NM_003601"
"8467","NP_003592"
"8468","NM_001135211"
"8468","NM_003602"
"8468","NP_001128683"
"8468","NP_003593"
"8470","NM_001145670"
"8470","NM_001145671"
"8470","NM_001145672"
"8470","NM_001145673"
"8470","NM_001145674"
"8470","NM_001145675"
"8470","NM_001270771"
"8470","NM_003603"
"8470","NM_021069"
"8470","NP_001139142"
"8470","NP_001139143"
"8470","NP_001139144"
"8470","NP_001139145"
"8470","NP_001139146"
"8470","NP_001139147"
"8470","NP_001257700"
"8470","NP_003594"
"8470","NP_066547"
"8471","NM_003604"
"8471","NP_003595"
"8473","NM_003605"
"8473","NM_181672"
"8473","NM_181673"
"8473","NP_858058"
"8473","NP_858059"
"8476","NM_003607"
"8476","NM_014826"
"8476","NP_003598"
"8476","NP_055641"
"8477","NM_003608"
"8477","NP_003599"
"8479","NM_001197323"
"8479","NM_003609"
"8479","NP_001184252"
"8479","NP_003600"
"8480","NM_001015885"
"8480","NM_003610"
"8480","NP_001015885"
"8480","NP_003601"
"8481","NM_003611"
"8481","NP_003602"
"8482","NM_001146029"
"8482","NM_001146030"
"8482","NM_003612"
"8482","NP_001139501"
"8482","NP_001139502"
"8482","NP_003603"
"8483","NM_003613"
"8483","NP_003604"
"8484","NM_003614"
"8484","NP_003605"
"8487","NM_001009182"
"8487","NM_001009183"
"8487","NM_003616"
"8487","NP_001009182"
"8487","NP_001009183"
"8487","NP_003607"
"8490","NM_001195303"
"8490","NM_001254748"
"8490","NM_001254749"
"8490","NM_003617"
"8490","NM_025226"
"8490","NP_001182232"
"8490","NP_001241677"
"8490","NP_001241678"
"8490","NP_003608"
"8490","NR_045630"
"8491","NM_001270425"
"8491","NM_003618"
"8491","NP_001257354"
"8491","NP_003609"
"8492","NM_003619"
"8492","NP_003610"
"8493","NM_003620"
"8493","NP_003611"
"8495","NM_001256568"
"8495","NM_001256569"
"8495","NM_003621"
"8495","NP_001243497"
"8495","NP_001243498"
"8495","NP_003612"
"8496","NM_001198915"
"8496","NM_001198916"
"8496","NM_003622"
"8496","NM_177444"
"8496","NP_001185844"
"8496","NP_001185845"
"8496","NP_003613"
"8496","NP_803193"
"8497","NM_015053"
"8497","NP_055868"
"8498","NM_003624"
"8498","NM_007320"
"8498","NM_007321"
"8498","NM_007322"
"8498","NP_003615"
"8498","NP_015559"
"8498","NP_015561"
"8499","NM_001220473"
"8499","NM_001220474"
"8499","NM_001220475"
"8499","NM_001220476"
"8499","NM_001220477"
"8499","NM_001220478"
"8499","NM_001220479"
"8499","NM_001220480"
"8499","NM_003625"
"8499","NP_001207402"
"8499","NP_001207403"
"8499","NP_001207404"
"8499","NP_001207405"
"8499","NP_001207406"
"8499","NP_001207407"
"8499","NP_001207408"
"8499","NP_001207409"
"8499","NP_003616"
"8499","NR_038265"
"8500","NM_003626"
"8500","NM_177423"
"8500","NP_003617"
"8500","NP_803172"
"8500","NR_045286"
"8501","NM_001198810"
"8501","NM_003627"
"8501","NP_001185739"
"8501","NP_003618"
"8502","NM_001005476"
"8502","NM_003628"
"8502","NP_001005476"
"8502","NP_003619"
"8503","NM_001114172"
"8503","NM_003629"
"8503","NP_001107644"
"8503","NP_003620"
"8504","NM_003630"
"8504","NP_003621"
"8505","NM_003631"
"8505","NP_003622"
"8506","NM_003632"
"8506","NP_003623"
"8507","NM_001256574"
"8507","NM_001256575"
"8507","NM_001256576"
"8507","NM_003633"
"8507","NP_001243503"
"8507","NP_001243504"
"8507","NP_001243505"
"8507","NP_003624"
"8507","NR_046318"
"8508","NM_001202502"
"8508","NM_003634"
"8508","NP_001189431"
"8508","NP_003625"
"8509","NM_003635"
"8509","NP_003626"
"8510","NM_006983"
"8510","NP_008914"
"8511","NR_002946"
"8512","NR_002724"
"8513","NM_001198828"
"8513","NM_001198829"
"8513","NM_001198830"
"8513","NM_004190"
"8513","NP_001185757"
"8513","NP_001185758"
"8513","NP_001185759"
"8513","NP_004181"
"8514","NM_001199860"
"8514","NM_001199861"
"8514","NM_001199862"
"8514","NM_001199863"
"8514","NM_003636"
"8514","NM_172130"
"8514","NP_001186789"
"8514","NP_001186790"
"8514","NP_001186791"
"8514","NP_001186792"
"8514","NP_003627"
"8514","NP_742128"
"8515","NM_003637"
"8515","NP_003628"
"8516","NM_003638"
"8516","NP_003629"
"8517","NM_001099856"
"8517","NM_001099857"
"8517","NM_001145255"
"8517","NM_003639"
"8517","NP_001093326"
"8517","NP_001093327"
"8517","NP_001138727"
"8517","NP_003630"
"8518","NM_003640"
"8518","NP_003631"
"8519","NM_003641"
"8519","NP_003632"
"8520","NM_001033085"
"8520","NM_003642"
"8520","NP_003633"
"8520","NR_027862"
"8521","NM_003643"
"8521","NP_003634"
"8522","NM_001130831"
"8522","NM_003644"
"8522","NM_201432"
"8522","NM_201433"
"8522","NP_001124303"
"8522","NP_003635"
"8522","NP_958836"
"8522","NP_958839"
"8525","NM_001105540"
"8525","NM_001199266"
"8525","NM_001199267"
"8525","NM_001199268"
"8525","NM_003646"
"8525","NM_201532"
"8525","NM_201533"
"8525","NP_001099010"
"8525","NP_001186195"
"8525","NP_001186196"
"8525","NP_001186197"
"8525","NP_003637"
"8525","NP_963290"
"8525","NP_963291"
"8526","NM_003647"
"8526","NP_003638"
"8527","NM_003648"
"8527","NM_152879"
"8527","NP_003639"
"8527","NP_690618"
"8528","NM_003649"
"8528","NM_004032"
"8528","NP_003640"
"8528","NP_004023"
"8529","NM_001082"
"8529","NP_001073"
"8530","NM_003650"
"8530","NP_003641"
"8531","NM_001145426"
"8531","NM_003651"
"8531","NP_001138898"
"8531","NP_003642"
"8532","NM_001014447"
"8532","NM_001014448"
"8532","NM_003652"
"8532","NP_001014447"
"8532","NP_001014448"
"8532","NP_003643"
"8533","NM_001199125"
"8533","NM_003653"
"8533","NP_001186054"
"8533","NP_003644"
"8534","NM_003654"
"8534","NP_003645"
"8535","NM_003655"
"8535","NP_003646"
"8536","NM_003656"
"8536","NP_003647"
"8537","NM_003657"
"8537","NP_003648"
"8538","NM_003658"
"8538","NP_003649"
"8539","NM_001142930"
"8539","NM_001142931"
"8539","NM_001243747"
"8539","NM_006595"
"8539","NP_001136402"
"8539","NP_001136403"
"8539","NP_001230676"
"8539","NP_006586"
"8539","NR_024625"
"8540","NM_003659"
"8540","NP_003650"
"8541","NM_003660"
"8541","NP_003651"
"8542","NM_001136540"
"8542","NM_001136541"
"8542","NM_003661"
"8542","NM_145343"
"8542","NM_145344"
"8542","NP_001130012"
"8542","NP_001130013"
"8542","NP_003652"
"8542","NP_663318"
"8543","NM_006769"
"8543","NP_006760"
"8544","NM_001018109"
"8544","NM_003662"
"8544","NP_001018119"
"8544","NP_003653"
"8545","NM_001008390"
"8545","NM_001195308"
"8545","NM_003663"
"8545","NP_001008391"
"8545","NP_001182237"
"8545","NP_003654"
"8546","NM_003664"
"8546","NP_003655"
"8547","NM_003665"
"8547","NM_173452"
"8547","NP_003656"
"8547","NP_775628"
"8548","NM_003666"
"8548","NP_003657"
"8549","NM_003667"
"8549","NP_003658"
"8550","NM_003668"
"8550","NM_139078"
"8550","NP_003659"
"8550","NP_620777"
"8551","NR_002725"
"8552","NM_003669"
"8552","NR_024616"
"8553","NM_003670"
"8553","NP_003661"
"8554","NM_016166"
"8554","NP_057250"
"8555","NM_001077181"
"8555","NM_003671"
"8555","NM_033331"
"8555","NM_033332"
"8555","NP_001070649"
"8555","NP_003662"
"8555","NP_201588"
"8556","NM_003672"
"8556","NM_033312"
"8556","NM_033313"
"8556","NP_003663"
"8556","NP_201569"
"8556","NP_201570"
"8557","NM_003673"
"8557","NP_003664"
"8558","NM_001098533"
"8558","NM_001160367"
"8558","NM_003674"
"8558","NM_052987"
"8558","NM_052988"
"8558","NP_001092003"
"8558","NP_001153839"
"8558","NP_443713"
"8558","NP_443714"
"8558","NR_027702"
"8558","NR_027703"
"8559","NM_003675"
"8559","NP_003666"
"8560","NM_003676"
"8560","NM_144780"
"8560","NP_003667"
"8562","NM_003677"
"8562","NP_003668"
"8563","NM_001002877"
"8563","NM_001002878"
"8563","NM_001002879"
"8563","NM_003678"
"8563","NP_001002877"
"8563","NP_001002878"
"8563","NP_001002879"
"8563","NP_003669"
"8564","NM_003679"
"8564","NP_003670"
"8565","NM_003680"
"8565","NP_003671"
"8566","NM_003681"
"8566","NM_021941"
"8566","NP_003672"
"8567","NM_001135943"
"8567","NM_001135944"
"8567","NM_003682"
"8567","NM_130470"
"8567","NM_130471"
"8567","NM_130472"
"8567","NM_130473"
"8567","NM_130474"
"8567","NM_130475"
"8567","NM_130476"
"8567","NP_001129415"
"8567","NP_001129416"
"8567","NP_003673"
"8567","NP_569826"
"8567","NP_569827"
"8567","NP_569828"
"8567","NP_569829"
"8567","NP_569830"
"8567","NP_569831"
"8567","NP_569832"
"8568","NM_003683"
"8568","NP_003674"
"8569","NM_001135553"
"8569","NM_003684"
"8569","NM_198973"
"8569","NP_001129025"
"8569","NP_003675"
"8569","NP_945324"
"8569","NR_024174"
"8569","NR_024175"
"8569","NR_024176"
"8570","NM_003685"
"8570","NP_003676"
"8572","NM_001131027"
"8572","NM_003687"
"8572","NP_001124499"
"8572","NP_003678"
"8573","NM_001126054"
"8573","NM_001126055"
"8573","NM_003688"
"8573","NP_001119526"
"8573","NP_001119527"
"8573","NP_003679"
"8574","NM_003689"
"8574","NP_003680"
"8575","NM_001139517"
"8575","NM_001139518"
"8575","NM_003690"
"8575","NP_001132989"
"8575","NP_001132990"
"8575","NP_003681"
"8576","NM_001008910"
"8576","NM_003691"
"8576","NM_032768"
"8576","NP_001008910"
"8576","NR_026909"
"8577","NM_003692"
"8577","NP_003683"
"8578","NM_003693"
"8578","NM_145350"
"8578","NM_145352"
"8578","NP_003684"
"8578","NP_663325"
"8578","NP_663327"
"8578","NR_028075"
"8578","NR_028076"
"8581","NM_003695"
"8581","NP_003686"
"8587","NR_045004"
"8590","NM_003696"
"8590","NP_003687"
"8600","NM_003701"
"8600","NM_033012"
"8600","NP_003692"
"8600","NP_143026"
"8601","NM_003702"
"8601","NM_170587"
"8601","NP_003693"
"8601","NP_733466"
"8602","NM_003703"
"8602","NP_003694"
"8603","NM_001256666"
"8603","NM_001256667"
"8603","NM_001256668"
"8603","NM_003704"
"8603","NP_001243595"
"8603","NP_001243596"
"8603","NP_001243597"
"8603","NP_003695"
"8603","NR_046335"
"8603","NR_046336"
"8604","NM_003705"
"8604","NP_003696"
"8604","NR_047549"
"8605","NM_001159322"
"8605","NM_001159323"
"8605","NM_003706"
"8605","NP_001152794"
"8605","NP_001152795"
"8605","NP_003697"
"8607","NM_003707"
"8607","NP_003698"
"8608","NM_003708"
"8608","NP_003699"
"8609","NM_001270942"
"8609","NM_001270943"
"8609","NM_001270944"
"8609","NM_003709"
"8609","NP_001257871"
"8609","NP_001257872"
"8609","NP_001257873"
"8609","NP_003700"
"8609","NR_073108"
"8611","NM_003711"
"8611","NM_176895"
"8611","NP_003702"
"8611","NP_795714"
"8612","NM_003712"
"8612","NM_177526"
"8612","NM_177543"
"8612","NP_003703"
"8612","NP_803545"
"8612","NP_808211"
"8613","NM_003713"
"8613","NM_177414"
"8613","NP_003704"
"8614","NM_003714"
"8614","NP_003705"
"8615","NM_003715"
"8615","NP_003706"
"8618","NM_003716"
"8618","NM_183393"
"8618","NM_183394"
"8618","NP_003707"
"8618","NP_899630"
"8618","NP_899631"
"8620","NM_003717"
"8620","NP_003708"
"8621","NM_003718"
"8621","NM_031267"
"8621","NP_003709"
"8621","NP_112557"
"8622","NM_001029851"
"8622","NM_001029852"
"8622","NM_001029853"
"8622","NM_001029854"
"8622","NM_003719"
"8622","NP_001025022"
"8622","NP_001025023"
"8622","NP_001025024"
"8622","NP_001025025"
"8622","NP_003710"
"8623","NM_001173473"
"8623","NM_001173474"
"8623","NM_004192"
