"gene_id","accession"
"1038","ENSG00000184258"
"1039","ENSG00000140743"
"1040","ENSG00000163624"
"1041","ENSG00000204539"
"1043","ENSG00000169442"
"1047","ENSG00000153132"
"1050","ENSG00000245848"
"1051","ENSG00000172216"
"1053","ENSG00000092067"
"1054","ENSG00000153879"
"1056","ENSG00000170835"
"1057","ENSG00000170827"
"1058","ENSG00000115163"
"1059","ENSG00000125817"
"1060","ENSG00000145241"
"1062","ENSG00000138778"
"1063","ENSG00000117724"
"1066","ENSG00000198848"
"1070","ENSG00000153140"
"1071","ENSG00000087237"
"1072","ENSG00000172757"
"1073","ENSG00000165410"
"1075","ENSG00000109861"
"1080","ENSG00000001626"
"1081","ENSG00000135346"
"1082","ENSG00000104827"
"1084","ENSG00000170956"
"1087","ENSG00000007306"
"1088","ENSG00000124469"
"1089","ENSG00000105352"
"1101","ENSG00000136457"
"1102","ENSG00000136161"
"1103","ENSG00000070748"
"1104","ENSG00000180198"
"1105","ENSG00000153922"
"1106","ENSG00000173575"
"1107","ENSG00000170004"
"1108","ENSG00000111642"
"1109","ENSG00000198610"
"1111","ENSG00000149554"
"1112","ENSG00000053254"
"1113","ENSG00000100604"
"1114","ENSG00000089199"
"1116","ENSG00000133048"
"1117","ENSG00000064886"
"1118","ENSG00000133063"
"1119","ENSG00000110721"
"1120","ENSG00000100288"
"1121","ENSG00000188419"
"1122","ENSG00000203668"
"1123","ENSG00000128656"
"1124","ENSG00000106069"
"1128","ENSG00000168539"
"1129","ENSG00000181072"
"1130","ENSG00000143669"
"1132","ENSG00000180720"
"1133","ENSG00000184984"
"1134","ENSG00000138435"
"1135","ENSG00000120903"
"1136","ENSG00000080644"
"1137","ENSG00000101204"
"1138","ENSG00000169684"
"1140","ENSG00000170175"
"1141","ENSG00000160716"
"1142","ENSG00000147432"
"1143","ENSG00000117971"
"1145","ENSG00000108556"
"1146","ENSG00000196811"
"1147","ENSG00000213341"
"1152","ENSG00000166165"
"1153","ENSG00000099622"
"1154","ENSG00000114737"
"1155","ENSG00000105254"
"1158","ENSG00000104879"
"1159","ENSG00000237289"
"1160","ENSG00000131730"
"1161","ENSG00000049167"
"1163","ENSG00000173207"
"1164","ENSG00000123975"
"1173","ENSG00000161203"
"1174","ENSG00000106367"
"1175","ENSG00000042753"
"1178","ENSG00000105205"
"1179","ENSG00000016490"
"1180","ENSG00000188037"
"1181","ENSG00000114859"
"1182","ENSG00000109572"
"1183","ENSG00000073464"
"1184","ENSG00000171365"
"1185","ENSG00000011021"
"1186","ENSG00000103249"
"1187","ENSG00000186510"
"1188","ENSG00000184908"
"1191","ENSG00000120885"
"1192","ENSG00000213719"
"1193","ENSG00000155962"
"1195","ENSG00000013441"
"1196","ENSG00000176444"
"1198","ENSG00000179335"
"1200","ENSG00000166340"
"1201","ENSG00000188603"
"1207","ENSG00000074201"
"1208","ENSG00000137392"
"1209","ENSG00000104853"
"1211","ENSG00000122705"
"1212","ENSG00000175416"
"1213","ENSG00000141367"
"1215","ENSG00000092009"
"1230","ENSG00000163823"
"1232","ENSG00000183625"
"1234","ENSG00000160791"
"1235","ENSG00000112486"
"1236","ENSG00000126353"
"1237","ENSG00000179934"
"1238","ENSG00000144648"
"1240","ENSG00000174600"
"1241","ENSG00000213903"
"1244","ENSG00000023839"
"1258","ENSG00000070729"
"1259","ENSG00000198515"
"1260","ENSG00000183862"
"1261","ENSG00000144191"
"1262","ENSG00000132259"
"1263","ENSG00000173846"
"1264","ENSG00000130176"
"1265","ENSG00000064666"
"1266","ENSG00000117519"
"1268","ENSG00000118432"
"1270","ENSG00000242689"
"1271","ENSG00000122756"
"1272","ENSG00000018236"
"1277","ENSG00000108821"
"1278","ENSG00000164692"
"1280","ENSG00000139219"
"1281","ENSG00000168542"
"1282","ENSG00000187498"
"1284","ENSG00000134871"
"1285","ENSG00000169031"
"1286","ENSG00000081052"
"1287","ENSG00000188153"
"1288","ENSG00000197565"
"1289","ENSG00000130635"
"1290","ENSG00000204262"
"1291","ENSG00000142156"
"1292","ENSG00000142173"
"1293","ENSG00000163359"
"1294","ENSG00000114270"
"1295","ENSG00000144810"
"1296","ENSG00000171812"
"1297","ENSG00000112280"
